지역코드,지역명,날짜,평균기온,최저기온,최고기온,강수량,평균습도,일조시간,일사량,전년_평균기온,전년_강수량,전년_일조시간,전년_일사량,전년_평균습도
165,목포,2024-04-27,16.4,11.8,23.5,,72.6,12.7,28.77,12.0,,12.6,28.73,68.8
165,목포,2024-04-28,18.4,11.8,25.2,0.0,67.6,8.5,23.15,16.4,0.0,5.3,16.28,72.4
165,목포,2024-04-29,16.2,14.8,17.9,9.0,95.3,0.0,3.6,13.9,4.4,0.0,2.66,90.3
165,목포,2024-04-30,14.0,12.1,16.9,0.1,85.9,3.5,17.04,13.1,,12.4,28.21,66.0
165,목포,2024-05-01,13.9,11.5,16.1,0.6,89.8,0.0,5.41,15.4,,12.7,28.72,54.9
165,목포,2024-05-02,15.3,12.3,19.6,,80.0,10.3,26.35,17.4,,10.0,26.51,46.3
165,목포,2024-05-03,16.7,11.6,23.6,,67.6,12.8,29.03,16.9,0.3,0.5,8.52,73.6
165,목포,2024-05-04,19.2,12.2,24.5,0.0,70.6,5.4,19.15,17.0,33.1,0.0,2.47,92.0
165,목포,2024-05-05,18.7,16.0,20.2,67.6,97.5,0.0,2.31,19.6,73.9,0.0,2.78,96.4
165,목포,2024-05-06,15.2,14.5,17.5,2.9,88.1,0.4,9.27,15.3,3.2,0.0,6.46,93.1
165,목포,2024-05-07,15.1,13.3,17.7,0.0,83.9,2.0,15.22,13.2,1.5,0.0,4.71,89.3
165,목포,2024-05-08,14.2,11.9,17.9,3.5,79.3,6.9,21.17,13.8,,10.7,25.38,67.0
165,목포,2024-05-09,15.6,11.0,20.3,,65.1,13.0,29.05,14.9,,12.7,29.21,68.4
165,목포,2024-05-10,17.2,12.0,22.8,,69.8,12.7,29.01,16.5,,12.0,29.11,65.4
165,목포,2024-05-11,18.9,15.6,23.6,11.2,82.0,3.5,15.21,17.3,,11.4,25.02,68.5
165,목포,2024-05-12,16.2,13.1,20.1,4.7,67.3,8.9,25.07,17.4,,1.3,16.7,69.4
165,목포,2024-05-13,16.8,12.4,21.8,,71.3,13.2,30.22,16.8,,10.4,24.25,76.4
165,목포,2024-05-14,17.6,12.4,23.1,,62.5,13.1,30.09,17.3,,10.2,27.31,72.9
165,목포,2024-05-15,14.6,11.5,20.0,0.1,72.9,7.1,18.87,19.2,0.2,6.7,19.56,69.4
165,목포,2024-05-16,16.2,11.4,19.7,,67.0,12.9,29.87,21.2,,12.4,28.94,72.1
165,목포,2024-05-17,19.1,14.5,24.0,,59.6,10.5,28.3,22.6,,9.7,25.91,69.9
165,목포,2024-05-18,20.4,16.1,25.4,,69.8,12.7,29.15,17.9,24.9,0.0,6.33,90.1
165,목포,2024-05-19,20.2,14.6,26.5,,64.4,13.1,30.01,19.5,,11.5,28.86,80.3
165,목포,2024-05-20,19.6,14.7,25.3,,74.9,12.0,28.73,18.5,,11.5,27.78,84.1
165,목포,2024-05-21,19.0,16.0,23.2,,85.4,9.4,27.07,15.9,,0.4,12.01,88.3
165,목포,2024-05-22,19.6,16.0,24.9,,82.6,8.9,24.99,16.0,0.4,0.1,9.57,83.5
165,목포,2024-05-23,19.7,16.5,24.5,,83.8,10.4,27.17,17.5,,12.5,29.32,76.3
165,목포,2024-05-24,18.4,15.7,23.4,,84.4,9.7,28.12,18.3,0.0,4.3,17.64,66.6
165,목포,2024-05-25,20.9,16.1,26.2,,59.8,10.6,26.88,20.7,,8.9,27.48,54.8
165,목포,2024-05-26,20.4,16.9,24.4,4.7,81.9,2.7,14.45,21.2,,2.6,14.27,70.5
165,목포,2024-05-27,18.4,15.8,21.8,,70.0,6.6,22.01,22.4,0.0,0.5,11.87,77.3
165,목포,2024-05-28,18.7,15.0,22.2,,70.1,12.5,30.15,22.6,0.2,0.2,9.67,88.1
165,목포,2024-05-29,20.2,15.9,25.5,,74.0,13.3,29.91,20.2,11.2,0.0,3.41,96.5
165,목포,2024-05-30,20.1,17.0,25.2,3.9,73.9,1.6,15.83,20.0,8.6,0.0,5.66,93.6
165,목포,2024-05-31,19.1,16.1,23.0,2.4,79.9,9.3,26.47,21.7,0.6,10.5,29.05,68.0
165,목포,2024-06-01,18.7,16.8,21.5,0.0,75.6,8.8,24.75,19.8,2.9,0.0,6.43,82.9
165,목포,2024-06-02,19.0,15.1,23.9,,74.8,8.1,24.67,20.3,0.2,8.4,26.21,85.8
165,목포,2024-06-03,20.6,15.8,25.4,,70.4,12.3,28.23,20.3,,11.5,29.83,71.9
165,목포,2024-06-04,20.0,16.6,23.9,,77.1,11.5,28.43,20.5,,8.4,23.63,67.9
165,목포,2024-06-05,20.0,16.7,24.1,,82.3,5.0,18.79,20.3,0.0,0.3,13.94,69.9
165,목포,2024-06-06,21.0,17.6,24.7,0.0,69.3,3.5,19.73,19.6,0.0,9.8,26.91,76.1
165,목포,2024-06-07,21.7,18.6,25.9,1.1,69.9,3.8,16.57,19.5,,9.6,26.01,83.3
165,목포,2024-06-08,20.9,19.6,22.3,8.0,89.9,0.0,7.08,22.1,,8.6,25.43,74.3
165,목포,2024-06-09,21.9,19.2,25.5,,84.4,6.9,20.51,22.4,,8.6,27.63,77.5
165,목포,2024-06-10,23.2,18.3,28.5,,74.5,9.9,27.94,23.4,,6.0,23.06,72.6
165,목포,2024-06-11,22.4,19.3,26.9,,80.8,8.2,25.66,22.6,0.0,5.1,20.28,83.3
165,목포,2024-06-12,23.1,19.0,28.3,,77.6,8.4,27.11,21.9,0.0,7.9,26.06,82.1
165,목포,2024-06-13,23.9,19.7,29.7,,69.8,11.6,29.12,21.9,,11.4,27.6,79.9
165,목포,2024-06-14,24.7,20.5,28.9,,72.6,7.2,23.41,21.8,,9.8,27.71,76.5
165,목포,2024-06-15,24.6,21.8,28.9,,77.4,7.6,24.39,21.5,,11.1,23.71,74.9
165,목포,2024-06-16,23.3,20.8,26.4,,81.3,8.1,25.23,22.3,,10.1,28.89,76.4
165,목포,2024-06-17,22.1,20.1,26.2,,80.6,0.6,11.5,22.7,,7.9,23.47,71.6
165,목포,2024-06-18,23.6,18.8,29.7,,75.0,11.5,29.83,23.2,,9.2,25.62,74.3
165,목포,2024-06-19,25.3,20.7,32.6,,65.4,8.1,25.36,24.7,,9.8,26.96,68.4
165,목포,2024-06-20,22.6,21.6,23.5,0.1,78.9,0.0,4.23,22.1,8.9,3.5,10.55,79.5
165,목포,2024-06-21,24.8,20.8,31.0,0.1,77.3,7.0,23.44,21.3,2.6,0.2,6.27,92.9
165,목포,2024-06-22,23.4,22.5,24.3,37.3,96.5,0.0,2.94,22.0,,7.7,24.06,84.0
165,목포,2024-06-23,23.3,21.6,26.1,0.6,91.3,1.7,14.25,23.7,,7.8,25.55,78.5
165,목포,2024-06-24,23.7,21.7,27.5,,87.5,2.5,13.26,24.1,,6.7,22.65,71.6
165,목포,2024-06-25,22.8,20.1,26.7,,74.9,5.6,21.62,22.1,6.1,0.0,9.77,86.5
165,목포,2024-06-26,23.4,19.6,28.6,,75.3,9.7,27.59,24.1,59.5,0.0,3.79,95.9
165,목포,2024-06-27,20.9,19.6,22.5,0.5,80.0,0.8,6.55,24.2,33.7,1.5,14.28,92.4
165,목포,2024-06-28,24.1,19.6,29.6,,79.5,9.3,24.96,23.3,5.6,0.0,4.9,97.0
165,목포,2024-06-29,23.8,22.8,25.2,52.9,94.3,0.0,3.04,24.3,33.6,0.0,5.26,95.4
165,목포,2024-06-30,23.6,22.8,25.1,42.7,98.3,0.0,3.59,23.7,15.7,0.3,8.29,94.9
165,목포,2024-07-01,24.3,22.0,27.5,5.8,92.0,3.5,17.79,24.4,,2.7,17.73,89.4
165,목포,2024-07-02,26.2,23.7,29.1,11.1,90.3,2.2,15.46,25.5,,3.3,18.37,86.1
165,목포,2024-07-03,25.9,23.3,29.5,8.9,86.9,8.5,25.14,25.7,0.7,1.6,11.86,89.1
165,목포,2024-07-04,26.0,23.1,29.6,,88.5,7.6,26.0,24.5,8.2,0.0,8.6,93.0
165,목포,2024-07-05,26.1,23.5,29.1,8.0,85.0,5.6,23.95,24.5,29.0,8.3,26.45,86.6
165,목포,2024-07-06,26.7,24.8,29.1,,87.6,2.1,15.99,25.4,,8.3,26.24,81.3
165,목포,2024-07-07,26.3,25.1,28.2,,91.5,0.1,8.02,24.3,52.5,0.1,3.95,92.8
165,목포,2024-07-08,26.0,25.0,27.1,0.0,92.6,0.0,3.04,25.8,0.0,2.1,15.04,91.4
165,목포,2024-07-09,25.5,24.3,26.8,0.6,95.9,0.0,4.39,26.1,1.1,1.1,12.92,93.0
165,목포,2024-07-10,24.0,22.6,26.4,8.5,93.5,0.2,10.22,26.1,15.5,6.4,21.51,87.8
165,목포,2024-07-11,23.3,21.8,25.5,0.0,93.0,0.3,9.01,25.3,13.8,0.0,3.29,95.3
165,목포,2024-07-12,24.0,21.8,27.3,0.2,89.5,1.8,17.32,25.6,7.2,0.0,7.07,93.8
165,목포,2024-07-13,25.0,22.2,28.4,2.0,86.0,2.4,17.2,25.9,1.5,0.0,3.63,92.8
165,목포,2024-07-14,24.8,23.5,27.3,36.2,90.4,1.8,11.65,26.6,10.9,0.0,6.39,86.3
165,목포,2024-07-15,25.6,23.6,29.2,2.5,86.9,3.1,18.36,25.0,29.0,0.0,2.53,94.6
165,목포,2024-07-16,25.6,22.9,27.6,25.2,95.0,0.0,6.78,23.8,126.9,2.0,10.95,96.3
165,목포,2024-07-17,27.3,25.3,29.7,0.0,87.6,0.4,11.21,25.4,31.0,3.1,16.53,93.6
165,목포,2024-07-18,26.6,23.8,28.1,2.8,89.1,0.0,7.4,24.8,43.0,0.0,5.32,97.0
165,목포,2024-07-19,24.8,23.3,28.0,33.3,92.8,3.0,12.38,25.1,0.1,6.6,21.94,88.9
165,목포,2024-07-20,27.5,24.0,30.2,3.5,88.9,2.9,16.08,25.0,,3.2,18.54,89.9
165,목포,2024-07-21,27.3,23.8,30.9,46.0,88.6,6.1,22.12,26.2,,6.0,22.89,78.6
165,목포,2024-07-22,28.1,26.2,30.9,,86.0,4.3,18.9,24.4,42.8,0.0,2.67,92.5
165,목포,2024-07-23,28.7,26.5,32.2,,84.6,3.7,18.83,26.0,47.7,0.0,5.47,94.1
165,목포,2024-07-24,29.2,27.0,32.1,0.8,82.9,9.4,22.84,24.7,146.6,0.8,10.53,95.5
165,목포,2024-07-25,29.6,27.3,33.0,,80.1,10.0,25.24,27.1,,5.8,19.53,83.3
165,목포,2024-07-26,27.6,26.4,30.2,2.0,88.3,0.8,10.86,27.8,21.7,7.7,19.91,85.8
165,목포,2024-07-27,28.9,26.4,32.4,0.4,84.1,5.6,19.85,28.6,,9.6,26.16,79.0
165,목포,2024-07-28,29.3,26.9,32.3,,79.6,12.0,27.36,27.9,,3.3,17.06,81.1
165,목포,2024-07-29,28.6,26.5,31.2,,82.8,11.7,27.03,29.1,,6.5,21.02,76.4
165,목포,2024-07-30,28.4,26.6,31.5,,83.3,12.0,28.55,28.8,,11.9,26.93,74.9
165,목포,2024-07-31,29.4,27.3,32.7,,81.9,6.2,20.81,28.5,,10.4,24.9,79.4
165,목포,2024-08-01,29.4,27.2,32.6,,83.0,6.9,21.71,29.0,,11.0,25.26,77.8
165,목포,2024-08-02,29.5,27.4,33.4,,85.5,6.3,19.95,29.2,,12.9,27.11,77.9
165,목포,2024-08-03,30.0,27.2,33.5,,84.5,11.5,25.9,29.9,,11.4,25.16,72.3
165,목포,2024-08-04,30.2,26.9,33.9,,82.1,11.4,26.35,29.5,,9.0,23.06,73.5
165,목포,2024-08-05,28.1,23.8,33.8,54.8,86.8,5.9,15.79,29.1,,13.1,27.34,78.0
165,목포,2024-08-06,28.7,24.7,32.6,,80.5,11.5,25.6,28.6,0.0,10.3,25.79,81.6
165,목포,2024-08-07,29.2,26.3,32.9,,82.3,12.4,26.04,28.4,0.0,9.3,24.18,82.6
165,목포,2024-08-08,28.2,26.2,32.2,0.0,85.1,6.1,18.46,28.8,4.3,7.5,20.14,82.5
165,목포,2024-08-09,28.9,25.8,32.5,,82.0,12.3,26.19,27.7,0.3,0.5,10.57,81.0
165,목포,2024-08-10,29.4,26.1,33.3,,77.5,9.9,22.9,25.1,5.0,2.2,14.49,85.3
165,목포,2024-08-11,29.5,26.3,33.5,,71.1,12.7,27.26,27.0,,7.3,22.06,77.6
165,목포,2024-08-12,29.5,26.1,33.3,,72.4,9.5,22.62,27.4,,8.4,21.1,76.1
165,목포,2024-08-13,28.0,26.7,31.5,1.5,84.5,4.2,16.82,28.5,,11.8,24.98,73.0
165,목포,2024-08-14,28.6,25.5,32.3,,81.5,8.7,20.31,28.2,,6.4,20.17,80.1
165,목포,2024-08-15,27.7,24.4,32.4,20.6,85.3,6.8,17.87,27.5,0.2,6.7,20.64,82.5
165,목포,2024-08-16,26.4,24.7,30.3,5.7,89.9,3.9,9.68,27.3,,8.6,22.96,82.4
165,목포,2024-08-17,26.8,24.3,31.6,1.2,87.8,5.4,14.91,27.3,0.0,9.9,25.02,80.9
165,목포,2024-08-18,27.4,24.1,31.2,5.4,84.5,6.5,17.02,27.9,,10.6,24.17,75.3
165,목포,2024-08-19,29.3,25.3,33.4,0.0,77.6,11.2,25.18,28.0,,12.1,24.86,75.9
165,목포,2024-08-20,28.9,26.6,32.7,27.0,87.5,7.1,20.46,28.3,,12.1,24.83,76.6
165,목포,2024-08-21,29.6,27.2,32.1,9.2,84.1,8.6,20.2,29.1,,8.5,21.44,76.4
165,목포,2024-08-22,28.3,26.4,31.4,0.0,87.3,2.8,14.2,28.0,32.9,4.8,17.17,82.5
165,목포,2024-08-23,28.3,25.4,31.8,,84.8,10.0,22.23,24.6,89.8,0.4,5.62,95.0
165,목포,2024-08-24,28.4,25.5,32.3,,83.1,11.0,23.29,25.6,,1.4,10.85,89.5
165,목포,2024-08-25,28.2,25.7,31.8,,86.5,8.4,20.57,26.2,,8.9,20.7,82.4
165,목포,2024-08-26,28.4,25.5,32.4,,81.8,9.6,20.4,25.9,,11.1,23.79,78.6
165,목포,2024-08-27,27.7,23.5,31.4,59.6,85.1,1.6,12.33,27.0,,6.4,19.44,77.3
165,목포,2024-08-28,27.7,23.7,33.2,1.7,80.1,7.4,20.45,27.3,2.9,4.0,16.35,83.1
165,목포,2024-08-29,28.0,24.6,31.7,,77.1,12.3,25.24,25.7,13.3,0.5,8.1,91.1
165,목포,2024-08-30,27.4,24.7,30.5,,76.3,12.3,25.43,22.0,4.2,0.0,5.86,89.6
165,목포,2024-08-31,26.2,23.0,29.3,,77.4,11.2,23.32,23.4,,9.0,22.88,80.8
165,목포,2024-09-01,26.8,23.5,29.9,,79.3,10.7,22.86,24.2,,8.0,19.45,80.6
165,목포,2024-09-02,25.5,23.0,27.7,0.2,81.6,1.7,8.95,24.9,4.1,1.2,10.7,88.6
165,목포,2024-09-03,26.9,23.4,30.9,,74.0,6.5,17.69,27.3,,6.5,18.82,80.6
165,목포,2024-09-04,26.9,23.0,31.3,,72.6,11.3,23.81,26.9,,8.7,20.63,81.9
165,목포,2024-09-05,27.6,23.7,31.5,,78.0,11.1,22.95,26.5,,6.5,17.15,82.8
165,목포,2024-09-06,27.4,26.1,30.6,,86.0,1.0,11.84,26.4,,11.9,24.21,79.4
165,목포,2024-09-07,26.3,24.2,29.4,,86.1,2.9,11.4,26.0,,11.9,24.32,70.1
165,목포,2024-09-08,26.5,23.3,31.1,,77.9,12.0,23.69,24.5,,11.6,23.52,66.8
165,목포,2024-09-09,27.7,23.6,32.7,,80.5,7.8,19.29,24.8,,10.9,22.91,75.0
165,목포,2024-09-10,29.3,24.8,34.2,,76.8,9.4,20.95,25.3,,9.1,21.8,76.0
165,목포,2024-09-11,28.2,26.9,32.0,0.7,83.4,2.0,11.2,25.5,,9.9,22.23,72.9
165,목포,2024-09-12,29.3,26.8,33.4,,78.8,5.7,18.04,25.2,,4.5,17.28,71.6
165,목포,2024-09-13,28.7,25.5,32.6,,79.6,11.4,22.55,22.6,13.6,0.0,5.96,86.8
165,목포,2024-09-14,28.5,25.5,33.0,,81.1,11.6,22.54,22.1,29.0,0.0,5.04,94.9
165,목포,2024-09-15,28.7,25.4,34.3,0.9,83.0,7.4,16.86,24.8,66.1,2.6,12.49,90.8
165,목포,2024-09-16,28.5,27.4,29.7,0.0,80.8,0.5,7.17,24.3,20.3,0.1,3.93,95.9
165,목포,2024-09-17,29.0,26.7,33.4,8.2,84.3,7.2,16.6,24.9,0.0,6.1,16.59,87.1
165,목포,2024-09-18,29.2,26.0,33.8,,81.3,8.4,16.89,25.0,,11.4,22.51,83.4
165,목포,2024-09-19,29.1,25.2,34.9,4.3,75.3,10.3,20.81,24.3,,5.9,14.75,81.0
165,목포,2024-09-20,27.4,24.6,30.6,24.1,91.5,0.8,10.27,24.6,8.5,0.0,3.36,89.5
165,목포,2024-09-21,25.3,22.3,27.9,80.1,96.0,0.0,2.91,20.9,0.1,0.0,5.65,87.6
165,목포,2024-09-22,22.2,21.1,23.7,5.6,90.8,0.0,6.4,20.7,,11.4,22.26,79.0
165,목포,2024-09-23,22.9,19.7,27.0,,72.5,6.9,18.18,21.4,,4.3,14.05,68.5
165,목포,2024-09-24,22.7,18.4,27.0,,67.5,6.9,15.7,22.3,,10.0,20.69,62.4
165,목포,2024-09-25,24.5,19.5,29.8,,72.9,9.6,20.78,23.3,0.0,1.3,11.3,71.8
165,목포,2024-09-26,24.7,21.5,28.4,,80.9,9.2,17.15,24.2,0.3,2.7,11.55,83.1
165,목포,2024-09-27,23.5,20.9,26.9,,76.6,10.9,20.39,23.2,0.3,4.3,13.83,85.0
165,목포,2024-09-28,24.2,20.2,28.7,,77.3,6.7,14.42,23.0,0.0,9.0,19.19,82.3
165,목포,2024-09-29,24.3,20.6,28.7,,67.9,10.4,19.64,21.7,,8.4,19.35,76.1
165,목포,2024-09-30,23.6,19.2,28.4,,66.0,11.1,20.5,18.9,4.4,4.9,13.67,83.1
165,목포,2024-10-01,20.9,18.3,25.1,0.0,77.1,2.8,8.05,19.9,,10.5,21.08,65.6
165,목포,2024-10-02,16.9,14.7,19.4,,55.9,6.9,16.56,19.5,,9.0,20.17,60.4
165,목포,2024-10-03,15.1,13.8,17.8,1.1,73.8,1.5,6.39,18.1,0.1,0.2,4.38,72.8
165,목포,2024-10-04,17.8,12.1,23.5,,68.5,11.2,20.8,19.2,,7.7,18.16,72.1
165,목포,2024-10-05,18.8,14.3,24.1,,70.3,10.4,19.73,17.5,,10.4,20.33,55.4
165,목포,2024-10-06,17.8,16.5,21.2,2.3,78.4,0.1,4.91,17.1,,1.2,11.02,54.9
165,목포,2024-10-07,17.6,14.6,19.9,1.8,83.9,0.0,6.76,17.9,1.0,0.2,7.47,64.5
165,목포,2024-10-08,18.9,16.4,22.5,,76.4,6.5,15.41,18.1,1.9,1.1,9.58,75.6
165,목포,2024-10-09,19.1,14.9,24.0,7.4,80.0,6.8,14.22,19.0,,4.1,13.57,72.9
165,목포,2024-10-10,18.7,15.6,22.9,12.4,80.6,5.5,13.69,17.9,,9.0,17.25,73.9
165,목포,2024-10-11,19.2,15.9,23.2,,73.0,10.5,18.33,18.7,,10.1,17.93,72.1
165,목포,2024-10-12,19.2,15.1,24.3,,73.8,10.0,17.17,18.8,,10.2,18.5,70.1
165,목포,2024-10-13,19.6,14.7,23.5,,71.4,4.6,11.83,18.5,,0.7,10.86,71.4
165,목포,2024-10-14,19.3,17.5,22.5,37.3,88.8,0.0,3.09,17.9,2.7,6.5,15.0,78.0
165,목포,2024-10-15,20.9,18.9,22.7,1.1,95.4,0.0,4.27,18.4,,8.8,16.87,68.6
165,목포,2024-10-16,19.9,18.0,23.8,,88.3,6.5,14.22,17.0,,8.4,16.46,64.9
165,목포,2024-10-17,20.6,17.8,25.2,,78.5,4.3,12.51,16.2,,10.6,18.74,66.6
165,목포,2024-10-18,23.3,19.0,26.1,1.1,88.0,0.4,7.33,16.6,,10.5,18.28,73.9
165,목포,2024-10-19,19.3,17.2,24.1,0.2,88.9,0.0,4.27,18.2,1.1,4.3,13.23,82.4
165,목포,2024-10-20,15.9,12.3,20.1,,60.5,8.0,15.4,14.3,0.3,6.3,14.81,63.3
165,목포,2024-10-21,17.2,11.2,21.9,31.6,76.4,1.4,9.03,14.9,,7.7,14.07,57.9
165,목포,2024-10-22,18.5,16.5,20.9,45.3,97.6,0.0,3.26,15.7,,7.6,13.69,67.4
165,목포,2024-10-23,15.7,13.6,17.4,0.0,68.3,6.3,14.39,15.9,,9.9,17.12,73.5
165,목포,2024-10-24,14.3,10.9,18.5,,63.4,10.2,17.79,16.2,,5.1,12.17,70.9
165,목포,2024-10-25,16.2,10.5,20.4,,70.8,3.2,9.54,17.6,,9.8,15.95,77.6
165,목포,2024-10-26,18.8,13.9,24.8,,77.0,9.1,15.44,18.4,,7.7,14.59,86.9
165,목포,2024-10-27,16.8,15.6,19.0,0.3,84.3,0.2,5.03,15.5,,9.4,16.03,68.3
165,목포,2024-10-28,16.5,14.7,18.7,0.0,79.9,3.9,11.39,15.5,,9.7,15.46,79.0
165,목포,2024-10-29,16.9,14.8,20.5,0.2,79.1,3.1,11.37,16.4,,9.8,15.46,79.6
165,목포,2024-10-30,16.4,13.5,20.1,,80.6,9.2,15.16,16.2,,9.9,15.65,81.4
165,목포,2024-10-31,17.3,13.6,22.7,,72.4,6.0,12.55,16.1,,7.8,15.09,82.8
165,목포,2024-11-01,14.8,13.8,17.1,35.4,95.4,0.0,1.31,18.9,,9.5,14.65,86.1
165,목포,2024-11-02,17.1,15.0,20.6,8.5,90.8,6.7,13.39,19.9,,9.7,15.32,83.8
165,목포,2024-11-03,17.8,13.4,23.3,,78.3,9.7,15.39,20.3,,9.1,14.65,81.6
165,목포,2024-11-04,15.5,13.0,19.7,1.0,80.3,5.6,10.27,21.1,0.0,3.2,10.03,82.3
165,목포,2024-11-05,12.6,10.8,14.6,,58.8,8.0,14.74,21.1,7.1,0.1,3.95,85.9
165,목포,2024-11-06,10.4,8.3,13.8,0.2,59.1,8.7,15.01,16.5,30.9,3.1,7.53,71.8
165,목포,2024-11-07,10.3,5.6,14.6,,55.8,8.9,14.44,11.5,,3.9,9.43,65.1
165,목포,2024-11-08,12.9,9.8,16.7,,69.6,3.4,9.24,11.7,,8.4,14.87,59.1
165,목포,2024-11-09,13.9,9.8,18.4,,79.0,5.3,10.43,16.1,11.8,3.7,9.01,76.8
165,목포,2024-11-10,14.8,13.0,17.2,0.0,79.0,0.0,3.76,9.0,0.3,5.5,11.12,61.1
165,목포,2024-11-11,14.6,11.0,19.1,,82.3,9.5,13.79,6.6,0.0,5.2,12.06,64.3
165,목포,2024-11-12,14.4,12.1,18.3,,86.5,7.0,10.99,7.1,0.0,2.9,8.64,59.9
165,목포,2024-11-13,15.5,9.9,22.6,,73.0,9.5,13.92,6.4,0.1,1.5,7.52,66.9
165,목포,2024-11-14,16.6,12.8,20.9,0.0,71.5,3.8,9.09,9.1,,1.7,5.99,65.4
165,목포,2024-11-15,17.3,15.3,20.6,0.2,78.9,0.6,6.19,9.7,,8.2,12.95,71.1
165,목포,2024-11-16,17.5,15.8,22.6,0.0,79.6,3.1,7.03,8.6,15.1,0.0,1.66,84.3
165,목포,2024-11-17,12.4,9.3,16.9,0.0,61.8,1.1,6.57,5.9,8.2,3.0,6.16,83.3
165,목포,2024-11-18,6.0,3.7,9.4,,46.5,9.5,14.54,6.3,1.5,0.1,3.62,69.3
165,목포,2024-11-19,7.7,2.1,12.2,,52.8,3.3,9.74,11.4,,7.1,12.18,72.0
165,목포,2024-11-20,9.8,7.6,12.8,,65.4,3.9,9.45,8.9,,9.5,13.81,67.6
165,목포,2024-11-21,11.2,7.0,15.1,,71.3,6.0,9.68,9.0,,9.5,13.73,74.0
165,목포,2024-11-22,10.4,6.3,12.5,0.0,62.8,6.7,10.75,12.8,,6.6,9.39,81.1
165,목포,2024-11-23,7.4,4.4,11.0,,56.0,8.3,12.34,13.4,0.0,4.5,9.43,83.1
165,목포,2024-11-24,9.5,4.8,14.0,,62.3,5.5,10.97,4.9,0.0,2.3,8.0,60.1
165,목포,2024-11-25,12.9,8.8,16.7,4.6,71.0,5.7,9.46,1.9,,9.4,13.88,49.6
165,목포,2024-11-26,9.8,7.3,15.5,5.2,65.5,3.9,8.75,4.9,,5.2,8.78,47.4
165,목포,2024-11-27,6.1,3.3,8.3,3.4,60.3,1.5,5.05,9.8,0.7,0.1,3.3,75.9
165,목포,2024-11-28,7.7,4.7,10.6,2.4,60.6,2.4,6.2,7.0,,7.6,11.38,66.0
165,목포,2024-11-29,8.6,5.1,11.1,0.4,57.1,2.3,6.1,6.0,,1.7,6.33,69.0
165,목포,2024-11-30,9.4,5.4,12.7,0.0,66.4,8.1,11.9,1.5,0.0,0.9,5.88,71.1
165,목포,2024-12-01,9.8,5.6,14.4,0.0,76.5,2.6,6.83,1.8,2.9,3.2,6.84,80.8
165,목포,2024-12-02,10.9,7.2,17.1,,80.1,8.6,11.02,5.3,,0.0,2.97,69.3
165,목포,2024-12-03,5.6,2.4,8.0,,61.8,6.4,10.95,6.2,,8.1,11.63,66.9
165,목포,2024-12-04,5.4,1.8,8.9,0.0,63.0,5.8,8.55,5.1,,7.3,10.59,70.1
165,목포,2024-12-05,9.0,5.9,10.2,,54.4,6.6,10.72,8.7,,6.9,10.93,64.6
165,목포,2024-12-06,7.6,4.4,10.5,0.0,62.5,7.1,10.21,10.0,0.0,0.2,5.69,76.4
165,목포,2024-12-07,4.1,2.1,8.0,3.5,80.5,2.4,4.0,9.4,,8.8,11.73,57.3
165,목포,2024-12-08,3.9,2.3,5.6,0.2,69.5,2.7,6.51,14.4,,8.1,10.93,73.5
165,목포,2024-12-09,4.9,1.4,8.6,,67.8,2.8,7.81,16.0,,2.8,7.81,84.9
165,목포,2024-12-10,6.1,4.2,8.4,,68.1,7.0,10.79,13.6,5.3,0.7,4.78,89.0
165,목포,2024-12-11,5.8,4.1,8.2,,68.0,5.9,9.51,13.5,11.0,0.0,1.45,93.8
165,목포,2024-12-12,4.2,1.8,6.8,,65.4,8.0,10.93,8.5,0.0,0.0,2.03,91.6
165,목포,2024-12-13,3.0,0.8,7.7,0.8,73.6,2.0,6.25,10.9,,2.5,8.54,78.5
165,목포,2024-12-14,3.5,0.9,5.7,0.5,71.0,2.5,6.97,12.3,15.8,0.0,1.66,89.3
165,목포,2024-12-15,5.7,2.7,7.4,0.0,59.6,0.9,4.11,10.9,6.8,0.0,1.2,94.5
165,목포,2024-12-16,5.8,3.2,8.6,,63.6,2.9,7.08,0.8,5.8,0.7,4.0,89.3
165,목포,2024-12-17,5.2,3.2,7.9,0.0,63.9,8.7,11.33,-3.5,0.6,2.0,7.47,79.8
165,목포,2024-12-18,1.6,0.0,3.5,0.1,82.8,1.4,5.27,-2.4,0.0,0.5,5.63,69.8
165,목포,2024-12-19,0.1,-2.7,3.5,,61.6,8.3,11.93,1.8,,0.9,5.88,64.9
165,목포,2024-12-20,2.9,-1.9,7.3,0.4,75.5,2.1,6.01,-0.4,0.4,1.4,6.03,82.6
165,목포,2024-12-21,4.2,2.0,7.2,0.1,64.6,2.3,6.26,-5.2,10.9,0.3,3.39,90.3
165,목포,2024-12-22,1.7,-0.4,3.2,0.0,64.9,2.6,7.68,-5.6,3.0,8.4,12.16,82.3
165,목포,2024-12-23,3.7,-1.1,7.9,,68.8,7.3,11.13,-1.9,0.0,6.9,10.09,70.3
165,목포,2024-12-24,4.4,1.2,6.9,,66.0,7.8,11.05,1.1,2.1,1.4,5.49,81.1
165,목포,2024-12-25,4.1,-0.2,8.7,,76.3,3.9,8.0,2.7,,2.5,7.68,64.0
165,목포,2024-12-26,4.8,2.8,7.4,0.0,64.9,3.8,7.65,3.7,,4.3,8.99,75.8
